name,datetime,order_type,volume,min_price,max_price,avg_price,mod_rank,median,item_id,range
loki_prime_systems,2023-08-23T00:00:00.000+00:00,sell,661,25.0,40.0,32.5,,30.0,54a73e65e779893a797fff74,15.0
loki_prime_systems,2023-08-22T00:00:00.000+00:00,closed,17,29.0,30.0,29.5,,30.0,54a73e65e779893a797fff74,1.0
loki_prime_systems,2023-08-22T00:00:00.000+00:00,buy,1262,10.0,25.0,17.5,,20.0,54a73e65e779893a797fff74,15.0
loki_prime_systems,2023-08-22T00:00:00.000+00:00,sell,594,24.0,40.0,32.0,,30.0,54a73e65e779893a797fff74,16.0
loki_prime_systems,2023-08-21T00:00:00.000+00:00,closed,11,27.0,30.0,28.5,,30.0,54a73e65e779893a797fff74,3.0
loki_prime_systems,2023-08-21T00:00:00.000+00:00,buy,1248,10.0,25.0,17.5,,20.0,54a73e65e779893a797fff74,15.0
loki_prime_systems,2023-08-21T00:00:00.000+00:00,sell,680,25.0,40.0,32.5,,30.0,54a73e65e779893a797fff74,15.0
loki_prime_systems,2023-08-17T00:00:00.000+00:00,closed,18,25.0,32.0,28.5,,28.0,54a73e65e779893a797fff74,7.0
loki_prime_systems,2023-08-17T00:00:00.000+00:00,buy,1202,10.0,25.0,17.5,,17.0,54a73e65e779893a797fff74,15.0
loki_prime_systems,2023-08-17T00:00:00.000+00:00,sell,781,25.0,45.0,35.0,,30.0,54a73e65e779893a797fff74,20.0
loki_prime_systems,2023-08-16T00:00:00.000+00:00,closed,18,25.0,30.0,27.5,,27.0,54a73e65e779893a797fff74,5.0
loki_prime_systems,2023-08-16T00:00:00.000+00:00,buy,1166,10.0,25.0,17.5,,17.0,54a73e65e779893a797fff74,15.0
loki_prime_systems,2023-08-16T00:00:00.000+00:00,sell,741,23.0,40.0,31.5,,30.0,54a73e65e779893a797fff74,17.0
loki_prime_systems,2023-08-15T00:00:00.000+00:00,closed,10,25.0,30.0,27.5,,28.0,54a73e65e779893a797fff74,5.0
loki_prime_systems,2023-08-15T00:00:00.000+00:00,buy,1192,10.0,25.0,17.5,,17.0,54a73e65e779893a797fff74,15.0
loki_prime_systems,2023-08-15T00:00:00.000+00:00,sell,789,23.0,40.0,31.5,,30.0,54a73e65e779893a797fff74,17.0
lua_madurai_lens,2023-08-24T00:00:00.000+00:00,closed,8,35.0,44.0,39.5,,40.0,5d6ea67d7ea27b05d929cc00,9.0
lua_madurai_lens,2023-08-24T00:00:00.000+00:00,buy,136,10.0,30.0,20.0,,20.5,5d6ea67d7ea27b05d929cc00,20.0
lua_madurai_lens,2023-08-24T00:00:00.000+00:00,sell,703,34.0,78.0,56.0,,49.0,5d6ea67d7ea27b05d929cc00,44.0
lua_madurai_lens,2023-08-23T00:00:00.000+00:00,closed,10,35.0,50.0,42.5,,41.0,5d6ea67d7ea27b05d929cc00,15.0
lua_madurai_lens,2023-08-23T00:00:00.000+00:00,buy,192,15.0,30.0,22.5,,22.0,5d6ea67d7ea27b05d929cc00,15.0
lua_madurai_lens,2023-08-23T00:00:00.000+00:00,sell,787,30.0,80.0,55.0,,50.0,5d6ea67d7ea27b05d929cc00,50.0
lua_madurai_lens,2023-08-22T00:00:00.000+00:00,closed,10,30.0,49.0,39.5,,42.5,5d6ea67d7ea27b05d929cc00,19.0
lua_madurai_lens,2023-08-22T00:00:00.000+00:00,buy,210,15.0,30.0,22.5,,25.0,5d6ea67d7ea27b05d929cc00,15.0
lua_madurai_lens,2023-08-22T00:00:00.000+00:00,sell,693,25.0,79.0,52.0,,49.0,5d6ea67d7ea27b05d929cc00,54.0
lua_madurai_lens,2023-08-21T00:00:00.000+00:00,closed,9,30.0,50.0,40.0,,46.5,5d6ea67d7ea27b05d929cc00,20.0
lua_madurai_lens,2023-08-21T00:00:00.000+00:00,buy,132,10.0,35.0,22.5,,21.0,5d6ea67d7ea27b05d929cc00,25.0
lua_madurai_lens,2023-08-21T00:00:00.000+00:00,sell,687,25.0,79.0,52.0,,49.0,5d6ea67d7ea27b05d929cc00,54.0
lua_madurai_lens,2023-08-17T00:00:00.000+00:00,closed,5,30.0,45.0,37.5,,40.0,5d6ea67d7ea27b05d929cc00,15.0
lua_madurai_lens,2023-08-17T00:00:00.000+00:00,buy,126,10.0,30.0,20.0,,20.0,5d6ea67d7ea27b05d929cc00,20.0
lua_madurai_lens,2023-08-17T00:00:00.000+00:00,sell,701,35.0,60.0,47.5,,45.0,5d6ea67d7ea27b05d929cc00,25.0
lua_madurai_lens,2023-08-16T00:00:00.000+00:00,closed,8,30.0,40.0,35.0,,39.0,5d6ea67d7ea27b05d929cc00,10.0
lua_madurai_lens,2023-08-16T00:00:00.000+00:00,buy,225,10.0,30.0,20.0,,20.5,5d6ea67d7ea27b05d929cc00,20.0
lua_madurai_lens,2023-08-16T00:00:00.000+00:00,sell,706,25.0,70.0,47.5,,45.0,5d6ea67d7ea27b05d929cc00,45.0
lua_madurai_lens,2023-08-15T00:00:00.000+00:00,closed,5,40.0,45.0,42.5,,42.0,5d6ea67d7ea27b05d929cc00,5.0
lua_madurai_lens,2023-08-15T00:00:00.000+00:00,buy,85,10.0,30.0,20.0,,21.0,5d6ea67d7ea27b05d929cc00,20.0
lua_madurai_lens,2023-08-15T00:00:00.000+00:00,sell,702,39.0,55.0,47.0,,45.0,5d6ea67d7ea27b05d929cc00,16.0
lua_naramon_lens,2023-08-24T00:00:00.000+00:00,closed,6,27.0,30.0,28.5,,29.0,5d6ea6817ea27b05d929cc06,3.0
lua_naramon_lens,2023-08-24T00:00:00.000+00:00,buy,32,5.0,15.0,10.0,,10.0,5d6ea6817ea27b05d929cc06,10.0
lua_naramon_lens,2023-08-24T00:00:00.000+00:00,sell,1102,20.0,43.0,31.5,,30.0,5d6ea6817ea27b05d929cc06,23.0
lua_naramon_lens,2023-08-23T00:00:00.000+00:00,closed,6,20.0,30.0,25.0,,30.0,5d6ea6817ea27b05d929cc06,10.0
lua_naramon_lens,2023-08-23T00:00:00.000+00:00,buy,30,5.0,12.0,8.5,,7.0,5d6ea6817ea27b05d929cc06,7.0
lua_naramon_lens,2023-08-23T00:00:00.000+00:00,sell,1080,22.0,49.0,35.5,,30.0,5d6ea6817ea27b05d929cc06,27.0
lua_naramon_lens,2023-08-22T00:00:00.000+00:00,closed,7,15.0,29.0,22.0,,25.0,5d6ea6817ea27b05d929cc06,14.0
lua_naramon_lens,2023-08-22T00:00:00.000+00:00,buy,42,5.0,20.0,12.5,,11.0,5d6ea6817ea27b05d929cc06,15.0
lua_naramon_lens,2023-08-22T00:00:00.000+00:00,sell,1093,20.0,43.0,31.5,,30.0,5d6ea6817ea27b05d929cc06,23.0
lua_naramon_lens,2023-08-21T00:00:00.000+00:00,closed,6,22.0,25.0,23.5,,24.5,5d6ea6817ea27b05d929cc06,3.0
lua_naramon_lens,2023-08-21T00:00:00.000+00:00,buy,32,5.0,15.0,10.0,,10.0,5d6ea6817ea27b05d929cc06,10.0
lua_naramon_lens,2023-08-21T00:00:00.000+00:00,sell,1110,20.0,43.0,31.5,,30.0,5d6ea6817ea27b05d929cc06,23.0
lua_naramon_lens,2023-08-17T00:00:00.000+00:00,closed,2,24.0,30.0,27.0,,27.0,5d6ea6817ea27b05d929cc06,6.0
lua_naramon_lens,2023-08-17T00:00:00.000+00:00,buy,28,5.0,10.0,7.5,,5.0,5d6ea6817ea27b05d929cc06,5.0
lua_naramon_lens,2023-08-17T00:00:00.000+00:00,sell,1107,20.0,43.0,31.5,,30.0,5d6ea6817ea27b05d929cc06,23.0
lua_naramon_lens,2023-08-16T00:00:00.000+00:00,closed,9,19.0,30.0,24.5,,25.0,5d6ea6817ea27b05d929cc06,11.0
lua_naramon_lens,2023-08-16T00:00:00.000+00:00,buy,19,5.0,20.0,12.5,,11.0,5d6ea6817ea27b05d929cc06,15.0
lua_naramon_lens,2023-08-16T00:00:00.000+00:00,sell,1094,18.0,43.0,30.5,,30.0,5d6ea6817ea27b05d929cc06,25.0
lua_naramon_lens,2023-08-15T00:00:00.000+00:00,closed,8,19.0,30.0,24.5,,24.0,5d6ea6817ea27b05d929cc06,11.0
lua_naramon_lens,2023-08-15T00:00:00.000+00:00,buy,30,5.0,20.0,12.5,,8.0,5d6ea6817ea27b05d929cc06,15.0
lua_naramon_lens,2023-08-15T00:00:00.000+00:00,sell,1093,19.0,43.0,31.0,,30.0,5d6ea6817ea27b05d929cc06,24.0
lua_unairu_lens,2023-08-24T00:00:00.000+00:00,closed,10,20.0,30.0,25.0,,25.0,5d6ea67e7ea27b05d929cc04,10.0
lua_unairu_lens,2023-08-24T00:00:00.000+00:00,buy,47,5.0,20.0,12.5,,10.0,5d6ea67e7ea27b05d929cc04,15.0
lua_unairu_lens,2023-08-24T00:00:00.000+00:00,sell,1078,20.0,44.0,32.0,,29.5,5d6ea67e7ea27b05d929cc04,24.0
lua_unairu_lens,2023-08-23T00:00:00.000+00:00,closed,5,15.0,30.0,22.5,,25.0,5d6ea67e7ea27b05d929cc04,15.0
lua_unairu_lens,2023-08-23T00:00:00.000+00:00,buy,84,5.0,12.0,8.5,,10.0,5d6ea67e7ea27b05d929cc04,7.0
lua_unairu_lens,2023-08-23T00:00:00.000+00:00,sell,1077,20.0,40.0,30.0,,26.0,5d6ea67e7ea27b05d929cc04,20.0
lua_unairu_lens,2023-08-22T00:00:00.000+00:00,closed,3,20.0,25.0,22.5,,20.0,5d6ea67e7ea27b05d929cc04,5.0
lua_unairu_lens,2023-08-22T00:00:00.000+00:00,buy,112,5.0,20.0,12.5,,10.0,5d6ea67e7ea27b05d929cc04,15.0
lua_unairu_lens,2023-08-22T00:00:00.000+00:00,sell,1080,20.0,40.0,30.0,,29.0,5d6ea67e7ea27b05d929cc04,20.0
lua_unairu_lens,2023-08-21T00:00:00.000+00:00,closed,3,20.0,25.0,22.5,,25.0,5d6ea67e7ea27b05d929cc04,5.0
lua_unairu_lens,2023-08-21T00:00:00.000+00:00,buy,50,5.0,20.0,12.5,,10.0,5d6ea67e7ea27b05d929cc04,15.0
lua_unairu_lens,2023-08-21T00:00:00.000+00:00,sell,1091,20.0,40.0,30.0,,28.0,5d6ea67e7ea27b05d929cc04,20.0
lua_unairu_lens,2023-08-17T00:00:00.000+00:00,closed,7,20.0,30.0,25.0,,25.0,5d6ea67e7ea27b05d929cc04,10.0
lua_unairu_lens,2023-08-17T00:00:00.000+00:00,buy,45,5.0,20.0,12.5,,10.0,5d6ea67e7ea27b05d929cc04,15.0
lua_unairu_lens,2023-08-17T00:00:00.000+00:00,sell,1119,19.0,45.0,32.0,,30.0,5d6ea67e7ea27b05d929cc04,26.0
lua_unairu_lens,2023-08-16T00:00:00.000+00:00,closed,8,18.0,26.0,22.0,,22.0,5d6ea67e7ea27b05d929cc04,8.0
lua_unairu_lens,2023-08-16T00:00:00.000+00:00,buy,88,5.0,20.0,12.5,,10.0,5d6ea67e7ea27b05d929cc04,15.0
lua_unairu_lens,2023-08-16T00:00:00.000+00:00,sell,1094,19.0,40.0,29.5,,29.0,5d6ea67e7ea27b05d929cc04,21.0
lua_unairu_lens,2023-08-15T00:00:00.000+00:00,closed,6,19.0,30.0,24.5,,25.0,5d6ea67e7ea27b05d929cc04,11.0
lua_unairu_lens,2023-08-15T00:00:00.000+00:00,buy,44,5.0,15.0,10.0,,10.0,5d6ea67e7ea27b05d929cc04,10.0
lua_unairu_lens,2023-08-15T00:00:00.000+00:00,sell,1099,19.0,40.0,29.5,,27.5,5d6ea67e7ea27b05d929cc04,21.0
lua_vazarin_lens,2023-08-24T00:00:00.000+00:00,closed,7,20.0,29.0,24.5,,25.0,5d6ea67e7ea27b05d929cc03,9.0
lua_vazarin_lens,2023-08-24T00:00:00.000+00:00,buy,44,5.0,18.0,11.5,,10.0,5d6ea67e7ea27b05d929cc03,13.0
lua_vazarin_lens,2023-08-24T00:00:00.000+00:00,sell,1123,18.0,40.0,29.0,,30.0,5d6ea67e7ea27b05d929cc03,22.0
lua_vazarin_lens,2023-08-23T00:00:00.000+00:00,closed,1,24.0,24.0,24.0,,24.0,5d6ea67e7ea27b05d929cc03,0.0
lua_vazarin_lens,2023-08-23T00:00:00.000+00:00,buy,41,5.0,18.0,11.5,,11.0,5d6ea67e7ea27b05d929cc03,13.0
lua_vazarin_lens,2023-08-23T00:00:00.000+00:00,sell,1102,18.0,45.0,31.5,,29.0,5d6ea67e7ea27b05d929cc03,27.0
lua_vazarin_lens,2023-08-22T00:00:00.000+00:00,closed,5,23.0,25.0,24.0,,24.0,5d6ea67e7ea27b05d929cc03,2.0
lua_vazarin_lens,2023-08-22T00:00:00.000+00:00,buy,46,5.0,15.0,10.0,,11.0,5d6ea67e7ea27b05d929cc03,10.0
lua_vazarin_lens,2023-08-22T00:00:00.000+00:00,sell,1122,19.0,45.0,32.0,,30.0,5d6ea67e7ea27b05d929cc03,26.0
lua_vazarin_lens,2023-08-21T00:00:00.000+00:00,closed,3,19.0,30.0,24.5,,20.0,5d6ea67e7ea27b05d929cc03,11.0
lua_vazarin_lens,2023-08-21T00:00:00.000+00:00,buy,39,5.0,17.0,11.0,,11.0,5d6ea67e7ea27b05d929cc03,12.0
lua_vazarin_lens,2023-08-21T00:00:00.000+00:00,sell,1127,19.0,40.0,29.5,,30.0,5d6ea67e7ea27b05d929cc03,21.0
lua_vazarin_lens,2023-08-17T00:00:00.000+00:00,closed,6,20.0,30.0,25.0,,24.0,5d6ea67e7ea27b05d929cc03,10.0
lua_vazarin_lens,2023-08-17T00:00:00.000+00:00,buy,44,5.0,17.0,11.0,,10.0,5d6ea67e7ea27b05d929cc03,12.0
lua_vazarin_lens,2023-08-17T00:00:00.000+00:00,sell,1230,19.0,50.0,34.5,,30.0,5d6ea67e7ea27b05d929cc03,31.0
lua_vazarin_lens,2023-08-16T00:00:00.000+00:00,closed,5,18.0,25.0,21.5,,20.0,5d6ea67e7ea27b05d929cc03,7.0
lua_vazarin_lens,2023-08-16T00:00:00.000+00:00,buy,30,5.0,20.0,12.5,,15.0,5d6ea67e7ea27b05d929cc03,15.0
lua_vazarin_lens,2023-08-16T00:00:00.000+00:00,sell,1108,19.0,40.0,29.5,,30.0,5d6ea67e7ea27b05d929cc03,21.0
lua_vazarin_lens,2023-08-15T00:00:00.000+00:00,closed,4,20.0,30.0,25.0,,24.5,5d6ea67e7ea27b05d929cc03,10.0
lua_vazarin_lens,2023-08-15T00:00:00.000+00:00,buy,43,5.0,15.0,10.0,,12.5,5d6ea67e7ea27b05d929cc03,10.0
lua_vazarin_lens,2023-08-15T00:00:00.000+00:00,sell,1237,19.0,50.0,34.5,,30.0,5d6ea67e7ea27b05d929cc03,31.0
lua_zenurik_lens,2023-08-24T00:00:00.000+00:00,closed,12,35.0,50.0,42.5,,45.0,5d6ea6737ea27b05d929cbf7,15.0
lua_zenurik_lens,2023-08-24T00:00:00.000+00:00,buy,137,10.0,30.0,20.0,,20.0,5d6ea6737ea27b05d929cbf7,20.0
lua_zenurik_lens,2023-08-24T00:00:00.000+00:00,sell,620,30.0,75.0,52.5,,45.0,5d6ea6737ea27b05d929cbf7,45.0
lua_zenurik_lens,2023-08-23T00:00:00.000+00:00,closed,6,35.0,45.0,40.0,,40.0,5d6ea6737ea27b05d929cbf7,10.0
lua_zenurik_lens,2023-08-23T00:00:00.000+00:00,buy,131,19.0,21.0,20.0,,20.0,5d6ea6737ea27b05d929cbf7,2.0
lua_zenurik_lens,2023-08-23T00:00:00.000+00:00,sell,609,30.0,75.0,52.5,,46.0,5d6ea6737ea27b05d929cbf7,45.0
lua_zenurik_lens,2023-08-22T00:00:00.000+00:00,closed,8,36.0,41.0,38.5,,40.0,5d6ea6737ea27b05d929cbf7,5.0
lua_zenurik_lens,2023-08-22T00:00:00.000+00:00,buy,241,10.0,30.0,20.0,,20.0,5d6ea6737ea27b05d929cbf7,20.0
lua_zenurik_lens,2023-08-22T00:00:00.000+00:00,sell,622,30.0,75.0,52.5,,45.0,5d6ea6737ea27b05d929cbf7,45.0
lua_zenurik_lens,2023-08-21T00:00:00.000+00:00,closed,2,40.0,40.0,40.0,,40.0,5d6ea6737ea27b05d929cbf7,0.0
lua_zenurik_lens,2023-08-21T00:00:00.000+00:00,buy,132,10.0,30.0,20.0,,20.0,5d6ea6737ea27b05d929cbf7,20.0
lua_zenurik_lens,2023-08-21T00:00:00.000+00:00,sell,620,30.0,78.0,54.0,,48.0,5d6ea6737ea27b05d929cbf7,48.0
lua_zenurik_lens,2023-08-17T00:00:00.000+00:00,closed,10,38.0,40.0,39.0,,40.0,5d6ea6737ea27b05d929cbf7,2.0
lua_zenurik_lens,2023-08-17T00:00:00.000+00:00,buy,113,10.0,30.0,20.0,,20.0,5d6ea6737ea27b05d929cbf7,20.0
lua_zenurik_lens,2023-08-17T00:00:00.000+00:00,sell,627,28.0,60.0,44.0,,42.0,5d6ea6737ea27b05d929cbf7,32.0
lua_zenurik_lens,2023-08-16T00:00:00.000+00:00,closed,11,35.0,40.0,37.5,,38.5,5d6ea6737ea27b05d929cbf7,5.0
lua_zenurik_lens,2023-08-16T00:00:00.000+00:00,buy,201,10.0,30.0,20.0,,20.0,5d6ea6737ea27b05d929cbf7,20.0
lua_zenurik_lens,2023-08-16T00:00:00.000+00:00,sell,611,34.0,55.0,44.5,,40.0,5d6ea6737ea27b05d929cbf7,21.0
lua_zenurik_lens,2023-08-15T00:00:00.000+00:00,closed,12,25.0,42.0,33.5,,35.0,5d6ea6737ea27b05d929cbf7,17.0
lua_zenurik_lens,2023-08-15T00:00:00.000+00:00,buy,79,5.0,25.0,15.0,,15.5,5d6ea6737ea27b05d929cbf7,20.0
lua_zenurik_lens,2023-08-15T00:00:00.000+00:00,sell,624,30.0,55.0,42.5,,40.0,5d6ea6737ea27b05d929cbf7,25.0
machete_wraith,2023-08-24T00:00:00.000+00:00,closed,1,44.0,44.0,44.0,,44.0,56153f3bb66f83707da7eef9,0.0
machete_wraith,2023-08-24T00:00:00.000+00:00,buy,86,10.0,35.0,22.5,,21.0,56153f3bb66f83707da7eef9,25.0
machete_wraith,2023-08-24T00:00:00.000+00:00,sell,361,30.0,125.0,77.5,,65.0,56153f3bb66f83707da7eef9,95.0
machete_wraith,2023-08-23T00:00:00.000+00:00,closed,1,35.0,35.0,35.0,,35.0,56153f3bb66f83707da7eef9,0.0
machete_wraith,2023-08-23T00:00:00.000+00:00,buy,70,20.0,35.0,27.5,,25.5,56153f3bb66f83707da7eef9,15.0
machete_wraith,2023-08-23T00:00:00.000+00:00,sell,368,30.0,100.0,65.0,,60.0,56153f3bb66f83707da7eef9,70.0
machete_wraith,2023-08-22T00:00:00.000+00:00,closed,1,30.0,30.0,30.0,,30.0,56153f3bb66f83707da7eef9,0.0
machete_wraith,2023-08-22T00:00:00.000+00:00,buy,93,15.0,35.0,25.0,,25.0,56153f3bb66f83707da7eef9,20.0
machete_wraith,2023-08-22T00:00:00.000+00:00,sell,437,35.0,120.0,77.5,,65.0,56153f3bb66f83707da7eef9,85.0
machete_wraith,2023-08-21T00:00:00.000+00:00,closed,1,40.0,40.0,40.0,,40.0,56153f3bb66f83707da7eef9,0.0
machete_wraith,2023-08-21T00:00:00.000+00:00,buy,101,10.0,32.0,21.0,,21.0,56153f3bb66f83707da7eef9,22.0
machete_wraith,2023-08-21T00:00:00.000+00:00,sell,402,30.0,125.0,77.5,,65.0,56153f3bb66f83707da7eef9,95.0
machete_wraith,2023-08-17T00:00:00.000+00:00,closed,1,40.0,40.0,40.0,,40.0,56153f3bb66f83707da7eef9,0.0
machete_wraith,2023-08-17T00:00:00.000+00:00,buy,95,10.0,35.0,22.5,,26.0,56153f3bb66f83707da7eef9,25.0
machete_wraith,2023-08-17T00:00:00.000+00:00,sell,431,37.0,120.0,78.5,,69.0,56153f3bb66f83707da7eef9,83.0
machete_wraith,2023-08-16T00:00:00.000+00:00,closed,3,39.0,40.0,39.5,,40.0,56153f3bb66f83707da7eef9,1.0
machete_wraith,2023-08-16T00:00:00.000+00:00,buy,93,20.0,36.0,28.0,,30.0,56153f3bb66f83707da7eef9,16.0
machete_wraith,2023-08-16T00:00:00.000+00:00,sell,377,38.0,100.0,69.0,,65.0,56153f3bb66f83707da7eef9,62.0
machete_wraith,2023-08-15T00:00:00.000+00:00,closed,3,32.0,40.0,36.0,,40.0,56153f3bb66f83707da7eef9,8.0
machete_wraith,2023-08-15T00:00:00.000+00:00,buy,109,20.0,35.0,27.5,,25.0,56153f3bb66f83707da7eef9,15.0
machete_wraith,2023-08-15T00:00:00.000+00:00,sell,424,38.0,100.0,69.0,,65.0,56153f3bb66f83707da7eef9,62.0
madurai_lens,2023-08-24T00:00:00.000+00:00,closed,8,4.0,5.0,4.5,,5.0,5667576ddb7c7a568a8d45bf,1.0
madurai_lens,2023-08-24T00:00:00.000+00:00,buy,6,1.0,1.0,1.0,,1.0,5667576ddb7c7a568a8d45bf,0.0
madurai_lens,2023-08-24T00:00:00.000+00:00,sell,399,3.0,7.0,5.0,,5.0,5667576ddb7c7a568a8d45bf,4.0
madurai_lens,2023-08-23T00:00:00.000+00:00,closed,4,4.0,5.0,4.5,,5.0,5667576ddb7c7a568a8d45bf,1.0
madurai_lens,2023-08-23T00:00:00.000+00:00,buy,10,1.0,2.0,1.5,,1.5,5667576ddb7c7a568a8d45bf,1.0
madurai_lens,2023-08-23T00:00:00.000+00:00,sell,505,3.0,7.0,5.0,,5.0,5667576ddb7c7a568a8d45bf,4.0
madurai_lens,2023-08-22T00:00:00.000+00:00,closed,4,3.0,5.0,4.0,,4.5,5667576ddb7c7a568a8d45bf,2.0
madurai_lens,2023-08-22T00:00:00.000+00:00,buy,4,2.0,2.0,2.0,,2.0,5667576ddb7c7a568a8d45bf,0.0
madurai_lens,2023-08-22T00:00:00.000+00:00,sell,527,3.0,7.0,5.0,,5.0,5667576ddb7c7a568a8d45bf,4.0
madurai_lens,2023-08-21T00:00:00.000+00:00,closed,4,4.0,10.0,7.0,,7.0,5667576ddb7c7a568a8d45bf,6.0
madurai_lens,2023-08-21T00:00:00.000+00:00,buy,11,1.0,4.0,2.5,,2.0,5667576ddb7c7a568a8d45bf,3.0
madurai_lens,2023-08-21T00:00:00.000+00:00,sell,510,3.0,7.0,5.0,,5.0,5667576ddb7c7a568a8d45bf,4.0
madurai_lens,2023-08-17T00:00:00.000+00:00,closed,5,4.0,5.0,4.5,,4.5,5667576ddb7c7a568a8d45bf,1.0
madurai_lens,2023-08-17T00:00:00.000+00:00,buy,14,1.0,2.0,1.5,,2.0,5667576ddb7c7a568a8d45bf,1.0
madurai_lens,2023-08-17T00:00:00.000+00:00,sell,473,3.0,7.0,5.0,,5.0,5667576ddb7c7a568a8d45bf,4.0
madurai_lens,2023-08-16T00:00:00.000+00:00,closed,6,5.0,7.0,6.0,,6.0,5667576ddb7c7a568a8d45bf,2.0
madurai_lens,2023-08-16T00:00:00.000+00:00,buy,4,2.0,2.0,2.0,,2.0,5667576ddb7c7a568a8d45bf,0.0
madurai_lens,2023-08-16T00:00:00.000+00:00,sell,497,3.0,7.0,5.0,,5.0,5667576ddb7c7a568a8d45bf,4.0
madurai_lens,2023-08-15T00:00:00.000+00:00,closed,8,3.0,5.0,4.0,,4.5,5667576ddb7c7a568a8d45bf,2.0
madurai_lens,2023-08-15T00:00:00.000+00:00,buy,4,2.0,2.0,2.0,,2.0,5667576ddb7c7a568a8d45bf,0.0
madurai_lens,2023-08-15T00:00:00.000+00:00,sell,446,3.0,6.0,4.5,,5.0,5667576ddb7c7a568a8d45bf,3.0
mag_prime_blueprint,2023-08-24T00:00:00.000+00:00,closed,16,24.0,50.0,37.0,,40.0,54a73e65e779893a797fff82,26.0
mag_prime_blueprint,2023-08-24T00:00:00.000+00:00,buy,1096,20.0,37.0,28.5,,30.0,54a73e65e779893a797fff82,17.0
mag_prime_blueprint,2023-08-24T00:00:00.000+00:00,sell,255,35.0,59.0,47.0,,43.0,54a73e65e779893a797fff82,24.0
mag_prime_blueprint,2023-08-23T00:00:00.000+00:00,closed,9,38.0,40.0,39.0,,39.0,54a73e65e779893a797fff82,2.0
mag_prime_blueprint,2023-08-23T00:00:00.000+00:00,buy,1102,20.0,35.0,27.5,,29.5,54a73e65e779893a797fff82,15.0
mag_prime_blueprint,2023-08-23T00:00:00.000+00:00,sell,221,31.0,59.0,45.0,,43.0,54a73e65e779893a797fff82,28.0
mag_prime_blueprint,2023-08-22T00:00:00.000+00:00,closed,11,38.0,40.0,39.0,,39.0,54a73e65e779893a797fff82,2.0
mag_prime_blueprint,2023-08-22T00:00:00.000+00:00,buy,1104,20.0,35.0,27.5,,29.0,54a73e65e779893a797fff82,15.0
mag_prime_blueprint,2023-08-22T00:00:00.000+00:00,sell,230,31.0,59.0,45.0,,40.0,54a73e65e779893a797fff82,28.0
mag_prime_blueprint,2023-08-21T00:00:00.000+00:00,closed,17,34.0,40.0,37.0,,38.0,54a73e65e779893a797fff82,6.0
mag_prime_blueprint,2023-08-21T00:00:00.000+00:00,buy,1138,20.0,35.0,27.5,,30.0,54a73e65e779893a797fff82,15.0
mag_prime_blueprint,2023-08-21T00:00:00.000+00:00,sell,225,31.0,59.0,45.0,,40.0,54a73e65e779893a797fff82,28.0
mag_prime_blueprint,2023-08-17T00:00:00.000+00:00,closed,20,37.0,40.0,38.5,,39.0,54a73e65e779893a797fff82,3.0
mag_prime_blueprint,2023-08-17T00:00:00.000+00:00,buy,2130,20.0,35.0,27.5,,25.0,54a73e65e779893a797fff82,15.0
mag_prime_blueprint,2023-08-17T00:00:00.000+00:00,sell,186,35.0,55.0,45.0,,40.0,54a73e65e779893a797fff82,20.0
mag_prime_blueprint,2023-08-16T00:00:00.000+00:00,closed,14,35.0,40.0,37.5,,36.5,54a73e65e779893a797fff82,5.0
mag_prime_blueprint,2023-08-16T00:00:00.000+00:00,buy,2119,20.0,38.0,29.0,,27.0,54a73e65e779893a797fff82,18.0
mag_prime_blueprint,2023-08-16T00:00:00.000+00:00,sell,249,35.0,60.0,47.5,,40.0,54a73e65e779893a797fff82,25.0
mag_prime_blueprint,2023-08-15T00:00:00.000+00:00,closed,34,30.0,44.0,37.0,,36.0,54a73e65e779893a797fff82,14.0
mag_prime_blueprint,2023-08-15T00:00:00.000+00:00,buy,2139,20.0,36.0,28.0,,27.0,54a73e65e779893a797fff82,16.0
mag_prime_blueprint,2023-08-15T00:00:00.000+00:00,sell,244,35.0,55.0,45.0,,40.0,54a73e65e779893a797fff82,20.0
mag_prime_chassis,2023-08-24T00:00:00.000+00:00,closed,14,15.0,19.0,17.0,,17.0,54a73e65e779893a797fff83,4.0
mag_prime_chassis,2023-08-24T00:00:00.000+00:00,buy,119,9.0,17.0,13.0,,13.0,54a73e65e779893a797fff83,8.0
mag_prime_chassis,2023-08-24T00:00:00.000+00:00,sell,213,15.0,25.0,20.0,,20.0,54a73e65e779893a797fff83,10.0
mag_prime_chassis,2023-08-23T00:00:00.000+00:00,closed,18,17.0,20.0,18.5,,19.0,54a73e65e779893a797fff83,3.0
mag_prime_chassis,2023-08-23T00:00:00.000+00:00,buy,147,7.0,18.0,12.5,,13.0,54a73e65e779893a797fff83,11.0
mag_prime_chassis,2023-08-23T00:00:00.000+00:00,sell,206,15.0,25.0,20.0,,20.0,54a73e65e779893a797fff83,10.0
mag_prime_chassis,2023-08-22T00:00:00.000+00:00,closed,18,16.0,20.0,18.0,,18.0,54a73e65e779893a797fff83,4.0
mag_prime_chassis,2023-08-22T00:00:00.000+00:00,buy,134,7.0,18.0,12.5,,12.5,54a73e65e779893a797fff83,11.0
mag_prime_chassis,2023-08-22T00:00:00.000+00:00,sell,228,15.0,25.0,20.0,,20.0,54a73e65e779893a797fff83,10.0
